FlightDate,Reporting_Airline,Origin,Dest,Tail_Number,CRSDepTime,DayOfWeek,Distance,ArrDelayMinutes,Cancelled
2024-06-16,DL,DEN,JFK,N337DL,0800,7,686,0.0,0
2024-06-16,NK,SEA,DFW,N106DL,0900,7,1606,8.3,0
2024-06-16,UA,JFK,ORD,N338DL,1100,7,334,0.0,0
2024-06-16,B6,MSP,LAX,N127DL,0800,7,1786,0.0,0
2024-06-16,WN,MIA,ORD,N315DL,1300,7,1334,0.0,0
2024-06-16,B6,DFW,BOS,N158DL,2200,7,2368,9.2,0
2024-06-16,DL,JFK,ORD,N364DL,2200,7,1437,3.2,0
2024-06-16,AA,ATL,MIA,N376DL,1800,7,2022,0.0,0
2024-06-16,WN,BOS,DEN,N125DL,1500,7,2003,0.0,0
2024-06-17,NK,MSP,DFW,N263DL,1800,1,886,0.2,0
2024-06-17,UA,MIA,ATL,N379DL,0700,1,2000,0.0,0
2024-06-17,UA,MSP,DEN,N370DL,1400,1,2151,5.6,0
2024-06-17,DL,MSP,ORD,N182DL,1400,1,310,0.0,0
2024-06-17,AA,SEA,DFW,N189DL,0600,1,1321,0.0,0
2024-06-17,B6,MSP,DEN,N199DL,1300,1,1979,0.0,0
2024-06-17,B6,DEN,SEA,N204DL,0800,1,1451,0.0,0
2024-06-17,AA,DEN,MSP,N242DL,0800,1,600,0.0,0
2024-06-17,DL,MSP,JFK,N101DL,1700,1,1243,4.9,0
2024-06-17,B6,ORD,MSP,N312DL,1200,1,2231,6.0,0
2024-06-17,NK,ORD,DFW,N292DL,1800,1,951,0.0,0
2024-06-17,UA,MSP,SEA,N281DL,2000,1,774,4.7,0
2024-06-17,NK,JFK,MIA,N221DL,1100,1,1557,0.0,0
2024-06-17,AA,MSP,JFK,N222DL,1500,1,1825,0.0,0
2024-06-17,B6,ORD,BOS,N156DL,0800,1,244,0.0,0
2024-06-17,UA,DEN,ORD,N398DL,1600,1,1220,0.0,0
2024-06-17,WN,JFK,SEA,N343DL,1500,1,1494,0.0,0
2024-06-17,B6,JFK,BOS,N132DL,1900,1,2023,0.0,0
2024-06-17,WN,DFW,LAX,N376DL,2200,1,2433,0.0,0
2024-06-17,NK,DEN,LAX,N134DL,1900,1,900,37.1,0
2024-06-17,WN,SEA,ORD,N178DL,0900,1,291,3.9,0
2024-06-17,WN,MSP,SEA,N137DL,1900,1,2340,2.2,0
2024-06-17,WN,MSP,ATL,N324DL,1100,1,2475,0.0,0
2024-06-17,AA,DFW,MIA,N310DL,1900,1,1714,0.0,0
2024-06-17,AA,BOS,JFK,N380DL,1600,1,628,0.0,0
2024-06-17,B6,ATL,JFK,N176DL,0600,1,502,0.0,0
2024-06-17,DL,DFW,DEN,N348DL,1300,1,1628,5.3,0
2024-06-17,NK,JFK,BOS,N111DL,0500,1,619,0.0,0
2024-06-17,AA,JFK,LAX,N135DL,0700,1,2473,0.6,0
2024-06-17,WN,SEA,DEN,N361DL,1200,1,747,33.5,0
2024-06-17,B6,ATL,BOS,N230DL,1700,1,1210,0.0,0
2024-06-17,UA,DEN,SEA,N100DL,0600,1,2337,48.6,0
2024-06-17,NK,DEN,BOS,N221DL,2200,1,1938,0.7,0
2024-06-17,AA,DEN,ORD,N395DL,1400,1,1031,0.0,0
2024-06-17,WN,ORD,DFW,N129DL,2100,1,597,3.8,0
2024-06-17,WN,JFK,SEA,N329DL,1100,1,414,24.8,0
2024-06-17,WN,SEA,MSP,N239DL,1100,1,612,0.0,0
2024-06-17,WN,ATL,JFK,N393DL,1000,1,623,0.0,0
2024-06-17,NK,DFW,ORD,N218DL,0700,1,796,0.0,0
2024-06-17,DL,DFW,DEN,N300DL,0500,1,575,0.0,0
2024-06-17,UA,ORD,LAX,N311DL,1800,1,2031,0.0,0
2024-06-17,WN,LAX,JFK,N290DL,1000,1,1776,35.7,0
2024-06-17,NK,BOS,DFW,N321DL,2100,1,753,0.0,0
2024-06-17,B6,LAX,SEA,N138DL,0500,1,2161,0.0,0
2024-06-17,DL,MSP,ATL,N271DL,1000,1,1195,0.0,0
2024-06-17,DL,DEN,BOS,N262DL,0600,1,982,0.0,0
2024-06-17,B6,MIA,LAX,N391DL,1500,1,729,0.0,0
2024-06-17,UA,DFW,MIA,N250DL,1500,1,1744,0.0,0
2024-06-17,AA,ORD,ATL,N182DL,1200,1,1598,2.9,0
2024-06-17,B6,DEN,JFK,N196DL,0800,1,259,2.5,0
2024-06-17,AA,BOS,MSP,N308DL,1100,1,1771,0.0,0
2024-06-17,AA,LAX,SEA,N255DL,0800,1,1766,0.0,0
2024-06-17,WN,ORD,MSP,N235DL,1300,1,2166,0.0,0
2024-06-17,B6,LAX,MSP,N361DL,1600,1,914,30.1,0
2024-06-17,WN,BOS,JFK,N160DL,1800,1,919,0.0,0
2024-06-17,B6,DFW,LAX,N248DL,1000,1,646,0.0,0
2024-06-17,NK,BOS,ATL,N232DL,0600,1,510,0.0,0
2024-06-17,AA,DFW,JFK,N277DL,0900,1,1722,2.3,0
2024-06-17,AA,BOS,DEN,N148DL,2200,1,2367,0.0,0
2024-06-17,NK,JFK,SEA,N249DL,1800,1,1962,1.7,0
2024-06-17,DL,SEA,LAX,N182DL,1700,1,2496,48.9,0
2024-06-17,B6,DFW,SEA,N362DL,1800,1,1966,0.0,0
2024-06-17,AA,SEA,MIA,N160DL,1800,1,2172,0.0,0
2024-06-17,NK,LAX,BOS,N164DL,1100,1,1330,0.0,0
2024-06-17,WN,MSP,LAX,N211DL,1800,1,500,0.0,0
2024-06-17,UA,BOS,MSP,N100DL,1100,1,271,0.6,0
2024-06-17,AA,DFW,JFK,N325DL,0500,1,385,3.8,0
2024-06-17,B6,LAX,DFW,N389DL,1800,1,2015,0.0,0
2024-06-17,DL,BOS,ATL,N208DL,0700,1,1565,19.2,0
2024-06-18,DL,JFK,BOS,N222DL,1900,2,1173,0.0,0
2024-06-18,UA,ATL,MIA,N251DL,0900,2,1875,0.9,0
2024-06-18,DL,DFW,DEN,N325DL,1100,2,1141,0.0,0
2024-06-18,B6,MIA,BOS,N282DL,1500,2,775,0.0,0
2024-06-18,NK,JFK,SEA,N153DL,2200,2,1393,0.0,0
2024-06-18,AA,LAX,SEA,N126DL,1600,2,660,0.0,0
2024-06-18,NK,DFW,LAX,N331DL,1600,2,1933,5.0,0
2024-06-18,WN,LAX,DEN,N103DL,0600,2,861,0.0,0
2024-06-18,DL,MSP,MIA,N132DL,0600,2,676,51.0,0
2024-06-18,AA,BOS,ORD,N359DL,0600,2,879,0.0,0
2024-06-18,WN,LAX,JFK,N279DL,1700,2,1203,0.0,0
2024-06-18,DL,DEN,LAX,N371DL,1500,2,350,0.4,0
2024-06-18,UA,SEA,MSP,N312DL,2200,2,207,2.2,0
2024-06-18,WN,LAX,JFK,N349DL,1400,2,384,0.0,0
2024-06-18,AA,ATL,JFK,N259DL,0500,2,2445,2.6,0
2024-06-18,UA,BOS,DEN,N315DL,0800,2,1527,0.0,0
2024-06-18,NK,LAX,ORD,N395DL,0700,2,1768,0.0,0
2024-06-18,WN,SEA,DFW,N113DL,0500,2,2406,2.4,0
2024-06-18,UA,ATL,MIA,N100DL,1700,2,2177,53.8,0
2024-06-18,UA,JFK,MSP,N172DL,0500,2,2352,0.0,0
2024-06-18,WN,ATL,MSP,N340DL,2000,2,203,2.3,0
2024-06-18,B6,BOS,LAX,N103DL,1200,2,1149,0.0,0
2024-06-18,B6,JFK,SEA,N309DL,2000,2,1593,3.0,0
2024-06-18,UA,JFK,SEA,N248DL,0800,2,2210,30.5,0
2024-06-18,WN,JFK,SEA,N352DL,0600,2,1957,0.0,0
2024-06-18,DL,MIA,MSP,N306DL,0500,2,2014,0.0,0
2024-06-18,UA,MIA,ATL,N190DL,1300,2,913,0.0,0
2024-06-18,AA,BOS,SEA,N255DL,0900,2,1392,0.0,0
2024-06-18,AA,MSP,JFK,N317DL,1500,2,1800,2.9,0
2024-06-18,B6,JFK,LAX,N153DL,0700,2,1578,0.0,0
2024-06-18,B6,MIA,MSP,N160DL,0600,2,2155,0.0,0
2024-06-18,NK,DEN,ATL,N253DL,1400,2,1345,0.7,0
2024-06-18,UA,BOS,LAX,N101DL,1000,2,2334,0.0,0
2024-06-18,UA,ATL,JFK,N176DL,1600,2,1194,0.0,0
2024-06-18,DL,ATL,LAX,N342DL,0500,2,664,0.0,0
2024-06-18,AA,ATL,MIA,N246DL,1100,2,1891,0.0,0
2024-06-18,AA,MIA,SEA,N190DL,1300,2,2104,5.4,0
2024-06-18,AA,MSP,DEN,N335DL,1100,2,1818,2.4,0
2024-06-18,DL,MSP,JFK,N158DL,0700,2,1764,7.1,0
2024-06-18,AA,ORD,ATL,N343DL,1200,2,225,8.9,0
2024-06-18,NK,MIA,JFK,N282DL,1000,2,1820,0.0,0
2024-06-18,DL,LAX,JFK,N218DL,2100,2,1325,64.9,0
2024-06-18,NK,DFW,ORD,N283DL,0800,2,1344,0.0,0
2024-06-18,NK,LAX,SEA,N161DL,1100,2,1386,1.8,0
2024-06-18,UA,ORD,MIA,N171DL,1500,2,1765,0.0,0
2024-06-18,AA,DEN,DFW,N103DL,1000,2,519,31.1,0
2024-06-18,DL,DEN,BOS,N251DL,1600,2,1257,21.9,0
2024-06-18,AA,SEA,MIA,N255DL,0800,2,618,1.8,0
2024-06-18,NK,ORD,LAX,N392DL,1900,2,2118,1.5,0
2024-06-18,WN,DEN,DFW,N358DL,1500,2,1463,0.0,0
2024-06-18,UA,ATL,SEA,N201DL,0600,2,1456,0.0,0
2024-06-18,AA,MSP,SEA,N385DL,1300,2,267,0.0,0
2024-06-18,B6,LAX,MSP,N300DL,0900,2,745,0.1,0
2024-06-18,WN,LAX,SEA,N328DL,1900,2,808,0.0,0
2024-06-18,AA,JFK,MIA,N318DL,1300,2,899,3.5,0
2024-06-18,WN,SEA,ORD,N304DL,0600,2,1113,3.6,0
2024-06-18,B6,ORD,DFW,N330DL,1500,2,1345,0.0,0
2024-06-18,NK,DEN,ORD,N126DL,1100,2,1110,2.0,0
2024-06-18,B6,DFW,DEN,N381DL,1400,2,2034,2.3,0
2024-06-18,B6,SEA,MIA,N198DL,2100,2,320,0.0,0
2024-06-18,UA,ORD,BOS,N303DL,1300,2,779,44.1,0
2024-06-18,WN,DEN,SEA,N356DL,0500,2,779,0.0,0
2024-06-18,B6,LAX,DFW,N388DL,2100,2,1700,0.0,0
2024-06-18,UA,SEA,DEN,N152DL,0800,2,1531,0.0,0
2024-06-18,DL,ATL,MSP,N291DL,0800,2,1403,0.0,0
2024-06-18,AA,MIA,BOS,N145DL,1500,2,1884,2.3,0
2024-06-18,AA,LAX,DEN,N372DL,1300,2,1162,0.0,0
2024-06-18,AA,SEA,MSP,N167DL,1600,2,676,0.0,0
2024-06-18,NK,BOS,DEN,N338DL,1200,2,507,2.8,0
2024-06-18,WN,MSP,MIA,N324DL,1900,2,1313,29.3,0
2024-06-18,AA,DFW,MIA,N260DL,1500,2,2156,0.0,0
2024-06-18,UA,DEN,SEA,N387DL,2000,2,416,0.0,0
2024-06-18,B6,SEA,BOS,N123DL,1700,2,399,6.1,0
2024-06-18,WN,MSP,DFW,N114DL,0600,2,1022,0.0,0
2024-06-18,DL,DEN,ATL,N287DL,2100,2,2018,6.2,0
2024-06-18,AA,MIA,MSP,N326DL,1800,2,1498,2.2,0
2024-06-18,UA,JFK,DEN,N281DL,1900,2,2033,4.6,0
2024-06-19,B6,ORD,ATL,N196DL,1600,3,434,3.5,0
2024-06-19,B6,MSP,SEA,N221DL,1900,3,1959,3.6,0
2024-06-19,AA,JFK,LAX,N325DL,1900,3,333,0.0,0
2024-06-19,AA,LAX,ORD,N245DL,1600,3,574,4.4,0
2024-06-19,B6,LAX,JFK,N135DL,0500,3,1446,4.4,0
2024-06-19,B6,SEA,DEN,N306DL,1100,3,1323,10.6,0
2024-06-19,NK,BOS,DEN,N277DL,2000,3,2382,0.0,0
2024-06-19,NK,DFW,MSP,N193DL,1200,3,1216,0.0,0
2024-06-19,DL,BOS,JFK,N267DL,1600,3,1102,55.7,0
2024-06-19,B6,ATL,ORD,N328DL,1700,3,839,0.0,0
2024-06-19,WN,MIA,MSP,N337DL,1400,3,1964,5.1,0
2024-06-19,B6,DEN,JFK,N232DL,1000,3,1920,0.0,0
2024-06-19,AA,ATL,MIA,N268DL,1400,3,761,0.0,0
2024-06-19,B6,BOS,SEA,N352DL,0500,3,2009,4.8,0
2024-06-19,UA,JFK,DFW,N372DL,1700,3,1022,0.0,0
2024-06-19,DL,LAX,ORD,N367DL,0500,3,2452,0.0,0
2024-06-19,AA,DEN,MSP,N188DL,2000,3,2021,5.9,0
2024-06-19,WN,LAX,MSP,N150DL,1600,3,2029,6.1,0
2024-06-19,WN,MSP,BOS,N333DL,1200,3,1884,0.0,0
2024-06-19,UA,ATL,MSP,N347DL,1800,3,1001,1.2,0
2024-06-19,WN,DFW,SEA,N339DL,2000,3,423,1.0,0
2024-06-19,WN,ORD,ATL,N221DL,1600,3,1651,0.0,0
2024-06-19,B6,MSP,SEA,N337DL,1100,3,2036,0.0,0
2024-06-19,DL,MSP,BOS,N137DL,1900,3,1711,0.0,0
2024-06-19,DL,MSP,DEN,N162DL,1400,3,1790,42.7,0
2024-06-19,WN,BOS,LAX,N256DL,0900,3,2147,0.0,0
2024-06-19,AA,DFW,BOS,N287DL,1800,3,2056,0.0,0
2024-06-19,DL,BOS,ATL,N117DL,2100,3,484,9.8,0
2024-06-19,AA,MSP,ORD,N234DL,1300,3,1463,2.4,0
2024-06-19,WN,MIA,MSP,N188DL,0600,3,2085,0.0,0
2024-06-19,UA,JFK,ORD,N167DL,0600,3,1554,0.5,0
2024-06-19,NK,LAX,JFK,N335DL,1500,3,672,0.0,0
2024-06-19,NK,MIA,LAX,N149DL,1500,3,1796,0.0,0
2024-06-19,AA,MSP,DFW,N123DL,0900,3,2478,0.0,0
2024-06-19,B6,DFW,BOS,N171DL,2200,3,518,2.6,0
2024-06-19,DL,DEN,BOS,N334DL,1700,3,2342,2.3,0
2024-06-19,UA,ATL,SEA,N312DL,1400,3,1976,0.0,0
2024-06-19,DL,JFK,MIA,N358DL,1500,3,2150,0.0,0
2024-06-19,B6,ORD,JFK,N310DL,1700,3,1567,0.0,0
2024-06-19,AA,DFW,LAX,N279DL,0500,3,1340,0.0,0
2024-06-19,DL,MSP,SEA,N310DL,0500,3,1352,0.0,0
2024-06-19,AA,DFW,MSP,N321DL,1100,3,2278,0.0,0
2024-06-19,WN,DEN,JFK,N144DL,1800,3,2048,1.1,0
2024-06-19,WN,SEA,LAX,N161DL,1300,3,1057,0.8,0
2024-06-19,DL,SEA,LAX,N322DL,2200,3,1128,28.1,0
2024-06-19,DL,DEN,BOS,N376DL,0500,3,1148,0.0,0
2024-06-19,DL,ATL,SEA,N210DL,0800,3,1081,0.0,0
2024-06-19,DL,SEA,MIA,N189DL,1100,3,306,0.0,0
2024-06-19,NK,ATL,MIA,N332DL,0800,3,2248,0.0,0
2024-06-19,DL,LAX,SEA,N199DL,1600,3,1283,8.3,0
2024-06-19,B6,SEA,LAX,N213DL,0500,3,2413,0.0,0
2024-06-19,DL,SEA,DFW,N373DL,2200,3,928,11.1,0
2024-06-19,NK,JFK,ORD,N128DL,0700,3,1924,0.0,0
2024-06-19,B6,JFK,LAX,N101DL,1600,3,503,0.0,0
2024-06-19,UA,DEN,JFK,N346DL,0700,3,2357,0.0,0
2024-06-19,AA,ATL,ORD,N304DL,0500,3,1372,0.1,0
2024-06-19,UA,LAX,MSP,N176DL,1000,3,2007,0.0,0
2024-06-19,WN,SEA,LAX,N169DL,1900,3,499,0.0,0
2024-06-19,WN,MIA,MSP,N125DL,1900,3,1978,0.0,0
2024-06-19,NK,ORD,MSP,N387DL,1500,3,1577,0.0,0
2024-06-19,B6,ORD,DEN,N396DL,1400,3,720,0.0,0
2024-06-19,DL,MIA,MSP,N311DL,1900,3,548,0.0,0
2024-06-19,B6,JFK,LAX,N118DL,1500,3,521,0.0,0
2024-06-19,AA,DFW,DEN,N152DL,0600,3,2410,9.8,0
2024-06-19,B6,MSP,MIA,N283DL,1400,3,2050,0.0,0
2024-06-19,UA,BOS,DEN,N375DL,2200,3,346,0.0,0
2024-06-19,DL,SEA,MIA,N149DL,1700,3,1198,0.0,0
2024-06-19,DL,BOS,LAX,N384DL,2100,3,1902,0.0,0
2024-06-19,DL,MSP,SEA,N183DL,1400,3,844,1.4,0
2024-06-19,NK,MSP,LAX,N149DL,1000,3,1873,0.0,0
2024-06-19,B6,ATL,SEA,N353DL,2200,3,1473,0.0,0
2024-06-19,NK,DEN,DFW,N185DL,1600,3,1901,3.8,0
2024-06-19,AA,DFW,DEN,N191DL,1400,3,1305,0.0,0
2024-06-20,NK,ATL,DFW,N200DL,2200,4,828,4.8,0
2024-06-20,UA,LAX,BOS,N292DL,2000,4,1134,0.0,0
2024-06-20,NK,BOS,JFK,N380DL,1600,4,247,0.0,0
2024-06-20,NK,MIA,BOS,N251DL,2000,4,293,2.6,0
2024-06-20,DL,MSP,ATL,N356DL,0600,4,727,54.8,0
2024-06-20,WN,MIA,BOS,N370DL,2000,4,430,9.9,0
2024-06-20,NK,BOS,JFK,N357DL,1900,4,505,3.0,0
2024-06-20,DL,BOS,ORD,N249DL,1700,4,1186,10.6,0
2024-06-20,WN,JFK,DFW,N326DL,2100,4,1980,0.0,0
2024-06-20,DL,JFK,BOS,N280DL,1000,4,697,1.7,0
2024-06-20,NK,DFW,MSP,N119DL,2200,4,1451,0.0,0
2024-06-20,UA,SEA,MIA,N170DL,1200,4,1583,0.0,0
2024-06-20,B6,SEA,MSP,N284DL,1500,4,2366,0.0,0
2024-06-20,NK,MSP,ORD,N364DL,1900,4,876,0.0,0
2024-06-20,UA,DFW,JFK,N116DL,1000,4,1230,0.0,0
2024-06-20,NK,ORD,DFW,N365DL,2200,4,2395,0.0,0
2024-06-20,B6,DFW,MSP,N290DL,1200,4,594,35.8,0
2024-06-20,WN,SEA,BOS,N241DL,1200,4,1690,0.7,0
2024-06-20,WN,BOS,ATL,N269DL,1700,4,234,0.0,0
2024-06-20,AA,JFK,DEN,N212DL,1000,4,1470,0.0,0
2024-06-20,B6,BOS,LAX,N330DL,1100,4,1105,0.0,0
2024-06-20,AA,LAX,ORD,N226DL,0800,4,1435,0.0,0
2024-06-20,AA,BOS,ATL,N382DL,1900,4,1113,0.0,0
2024-06-20,NK,ATL,SEA,N124DL,0700,4,1400,0.0,0
2024-06-20,DL,JFK,BOS,N368DL,2000,4,446,0.0,0
2024-06-20,B6,MIA,ORD,N268DL,1400,4,1559,0.0,0
2024-06-20,WN,LAX,MSP,N382DL,1900,4,238,7.1,0
2024-06-20,DL,DFW,JFK,N382DL,1400,4,1875,1.9,0
2024-06-20,B6,ORD,DEN,N173DL,1100,4,1056,3.6,0
2024-06-20,UA,DEN,JFK,N156DL,0600,4,1679,2.4,0
2024-06-20,B6,DFW,ORD,N363DL,2100,4,1308,0.0,0
2024-06-20,B6,SEA,BOS,N362DL,1400,4,2366,0.0,0
2024-06-20,AA,DFW,MSP,N286DL,1600,4,2270,0.8,0
2024-06-20,UA,JFK,BOS,N155DL,1700,4,1363,0.0,0
2024-06-20,UA,DFW,JFK,N391DL,1900,4,308,1.1,0
2024-06-20,UA,LAX,BOS,N374DL,1500,4,1683,0.0,0
2024-06-20,NK,JFK,MSP,N346DL,0900,4,1084,0.0,0
2024-06-20,DL,DFW,BOS,N293DL,2200,4,951,30.6,0
2024-06-20,AA,SEA,DFW,N395DL,0700,4,519,2.7,0
2024-06-20,NK,ATL,SEA,N265DL,2100,4,2425,0.0,0
2024-06-20,WN,LAX,DEN,N176DL,1800,4,1316,1.2,0
2024-06-20,NK,SEA,BOS,N206DL,1300,4,826,0.0,0
2024-06-20,DL,ORD,MSP,N395DL,1600,4,1674,0.0,0
2024-06-20,NK,DEN,SEA,N216DL,1200,4,641,28.9,0
2024-06-20,AA,LAX,MSP,N389DL,0700,4,948,0.0,0
2024-06-20,WN,MSP,ORD,N379DL,1900,4,1294,0.7,0
2024-06-20,NK,BOS,DEN,N348DL,0900,4,2291,0.0,0
2024-06-20,B6,LAX,JFK,N319DL,2100,4,1943,0.0,0
2024-06-20,AA,MIA,ORD,N106DL,2100,4,2426,0.0,0
2024-06-20,NK,MSP,MIA,N241DL,0800,4,852,0.0,0
2024-06-20,WN,LAX,MIA,N331DL,2000,4,2061,0.0,0
2024-06-20,NK,MSP,ATL,N126DL,1100,4,376,0.0,0
2024-06-20,NK,DFW,MSP,N372DL,1500,4,945,6.7,0
2024-06-20,DL,BOS,MSP,N109DL,2100,4,2319,1.8,0
2024-06-20,DL,DFW,ORD,N399DL,2200,4,1241,0.0,0
2024-06-20,UA,LAX,DFW,N260DL,1500,4,2041,5.2,0
2024-06-20,NK,SEA,ATL,N204DL,1600,4,1066,0.0,0
2024-06-20,WN,BOS,ORD,N320DL,2200,4,1569,1.9,0
2024-06-20,AA,SEA,BOS,N375DL,1400,4,1413,6.6,0
2024-06-20,DL,BOS,LAX,N115DL,0900,4,1220,0.1,0
2024-06-20,B6,BOS,JFK,N229DL,1400,4,380,0.0,0
2024-06-20,UA,MSP,BOS,N326DL,1600,4,536,25.6,0
2024-06-20,UA,LAX,ORD,N239DL,1500,4,2044,0.0,0
2024-06-20,WN,BOS,LAX,N151DL,1200,4,1368,0.0,0
2024-06-20,WN,ATL,BOS,N371DL,2000,4,1117,1.0,0
2024-06-20,B6,ATL,LAX,N351DL,1000,4,1308,0.7,0
2024-06-20,B6,BOS,DEN,N190DL,1100,4,2396,2.6,0
2024-06-20,AA,ATL,ORD,N126DL,0800,4,1271,0.0,0
2024-06-20,DL,BOS,LAX,N330DL,1700,4,2054,0.0,0
2024-06-20,WN,DEN,ORD,N342DL,2000,4,461,0.0,0
2024-06-20,WN,MIA,LAX,N182DL,1700,4,1308,0.0,0
2024-06-20,AA,BOS,DEN,N156DL,0600,4,315,0.0,0
2024-06-20,NK,MSP,ATL,N380DL,1000,4,1707,0.0,0
2024-06-20,B6,JFK,MIA,N197DL,1600,4,2271,1.6,0
2024-06-20,DL,BOS,LAX,N332DL,1700,4,1173,0.0,0
2024-06-21,B6,ATL,DEN,N340DL,1800,5,1676,0.0,0
2024-06-21,NK,DEN,ORD,N187DL,1500,5,2183,0.0,0
2024-06-21,DL,LAX,DFW,N176DL,0900,5,911,0.0,0
2024-06-21,WN,ATL,JFK,N292DL,1600,5,1852,0.0,0
2024-06-21,WN,DEN,DFW,N212DL,1100,5,2460,6.0,0
2024-06-21,DL,LAX,ATL,N260DL,1100,5,358,0.0,0
2024-06-21,DL,LAX,JFK,N106DL,1000,5,1481,0.0,0
2024-06-21,B6,ORD,JFK,N182DL,1800,5,677,0.0,0
2024-06-21,AA,ATL,LAX,N247DL,1400,5,2059,0.0,0
2024-06-21,AA,ATL,SEA,N249DL,1100,5,509,0.0,0
2024-06-21,NK,MSP,DFW,N385DL,2000,5,775,0.0,0
2024-06-21,UA,SEA,MSP,N301DL,0900,5,629,0.0,0
2024-06-21,B6,DEN,LAX,N230DL,0500,5,362,0.0,0
2024-06-21,UA,LAX,MSP,N297DL,1600,5,720,0.0,0
2024-06-21,UA,BOS,LAX,N377DL,0600,5,1274,0.0,0
2024-06-21,DL,LAX,JFK,N211DL,1600,5,1465,43.6,0
2024-06-21,AA,JFK,DEN,N160DL,1900,5,446,2.6,0
2024-06-21,WN,DEN,SEA,N322DL,1800,5,712,6.1,0
2024-06-21,UA,ATL,ORD,N271DL,1400,5,1928,0.7,0
2024-06-21,UA,MSP,JFK,N366DL,2200,5,1587,45.6,0
2024-06-21,AA,LAX,MIA,N334DL,0500,5,862,0.0,0
2024-06-21,NK,DEN,BOS,N383DL,0700,5,2337,1.9,0
2024-06-21,UA,ATL,MSP,N276DL,1600,5,998,0.0,0
2024-06-21,UA,MSP,BOS,N277DL,1900,5,948,0.0,0
2024-06-21,NK,JFK,SEA,N288DL,1200,5,2476,0.0,0
2024-06-21,DL,DEN,ORD,N374DL,1000,5,1685,0.3,0
2024-06-21,AA,JFK,MIA,N165DL,1900,5,1802,0.0,0
2024-06-21,DL,DEN,JFK,N281DL,0600,5,1946,0.0,0
2024-06-21,UA,JFK,MSP,N367DL,1000,5,1857,0.0,0
2024-06-21,AA,SEA,MIA,N114DL,0600,5,2262,6.4,0
2024-06-21,NK,MIA,ATL,N163DL,1400,5,211,0.0,0
2024-06-21,NK,MIA,DEN,N206DL,2000,5,677,4.2,0
2024-06-21,NK,SEA,BOS,N322DL,2000,5,554,0.0,0
2024-06-21,AA,DFW,LAX,N154DL,1300,5,2413,0.0,0
2024-06-21,DL,JFK,BOS,N368DL,0600,5,1486,0.0,0
2024-06-21,UA,ORD,LAX,N274DL,1300,5,1006,2.7,0
2024-06-21,DL,MSP,DEN,N241DL,1000,5,2230,2.2,0
2024-06-21,WN,SEA,MSP,N354DL,1500,5,1394,0.0,0
2024-06-21,B6,ATL,DEN,N383DL,2000,5,1852,0.0,0
2024-06-21,WN,MSP,SEA,N251DL,1800,5,1998,0.0,0
2024-06-21,AA,LAX,ATL,N346DL,1600,5,1450,0.0,0
2024-06-21,WN,MSP,LAX,N172DL,2100,5,695,0.0,0
2024-06-21,DL,ORD,ATL,N383DL,2100,5,1368,0.0,0
2024-06-21,WN,DEN,BOS,N206DL,2100,5,2305,0.0,0
2024-06-21,AA,JFK,DEN,N134DL,0900,5,1368,38.4,0
2024-06-21,AA,MIA,MSP,N267DL,0800,5,2063,6.1,0
2024-06-21,AA,ORD,DEN,N304DL,0900,5,2207,0.0,0
2024-06-21,UA,ORD,LAX,N236DL,0600,5,1175,0.0,0
2024-06-21,AA,SEA,BOS,N186DL,1000,5,207,0.0,0
2024-06-21,B6,MIA,DEN,N178DL,1900,5,1865,23.2,0
2024-06-21,DL,JFK,DFW,N235DL,1200,5,1991,0.0,0
2024-06-21,UA,BOS,DEN,N220DL,1000,5,1769,0.8,0
2024-06-21,UA,ORD,MSP,N322DL,1400,5,396,0.0,0
2024-06-21,UA,ORD,LAX,N270DL,1200,5,851,0.0,0
2024-06-21,AA,MSP,BOS,N286DL,0500,5,2412,0.0,0
2024-06-21,WN,MIA,LAX,N328DL,1200,5,1303,0.0,0
2024-06-21,B6,MIA,BOS,N155DL,2100,5,1543,0.0,0
2024-06-21,AA,MSP,MIA,N248DL,2200,5,2116,17.3,0
2024-06-21,UA,BOS,MSP,N132DL,2000,5,1563,0.0,0
2024-06-21,DL,MSP,BOS,N182DL,1500,5,1805,8.7,0
2024-06-22,NK,SEA,DEN,N302DL,1500,6,700,0.0,0
2024-06-22,NK,DFW,ATL,N104DL,1400,6,923,0.0,0
2024-06-22,AA,BOS,MIA,N212DL,0800,6,2041,0.0,0
2024-06-22,WN,JFK,LAX,N266DL,1300,6,1355,3.6,0
2024-06-22,AA,LAX,SEA,N219DL,1100,6,2470,0.0,0
2024-06-22,AA,ORD,JFK,N250DL,1800,6,1382,1.2,0
2024-06-22,UA,DFW,MSP,N254DL,1500,6,1266,0.0,0
2024-06-22,UA,LAX,BOS,N336DL,1700,6,2053,0.0,0
2024-06-22,DL,JFK,SEA,N364DL,2000,6,1614,1.0,0
2024-06-22,WN,ORD,MSP,N119DL,1900,6,2204,0.0,0
2024-06-22,DL,DFW,LAX,N330DL,1400,6,636,0.0,0
2024-06-22,DL,ORD,JFK,N256DL,1700,6,2465,0.0,0
2024-06-22,DL,MSP,LAX,N276DL,1000,6,374,0.0,0
2024-06-22,WN,ATL,BOS,N258DL,1400,6,530,28.2,0
2024-06-22,AA,MIA,BOS,N201DL,1800,6,313,1.2,0
2024-06-22,AA,DEN,JFK,N298DL,0600,6,733,1.4,0
